,F3 alpha,F3 beta,F4 alpha,F4 beta,C3 alpha,C3 beta,C4 alpha,C4 beta,Fp1 alpha,Fp1 beta,Fp2 alpha,Fp2 beta,O1 gamma,O2 gamma
454,4.143030783846578e-08,4.618764349948628e-10,1.468489921284947e-07,2.9394599832771947e-08,5.700814912401006e-09,1.6032378168569207e-08,6.94161712080626e-08,-1.108173339693007e-08,2.0733173626484345e-11,-5.112863500348085e-10,1.0003683302972028e-07,2.361526906613696e-08,5.482948733656348e-09,-1.6948630166195745e-09
455,6.854670212098127e-08,4.1660563287549554e-10,6.39074783594989e-08,-2.6908293152977564e-08,2.8895936792593235e-08,-1.9675691513860863e-08,3.7337509666007116e-08,-2.0338329998246085e-08,-6.150576942720355e-10,1.5638106454832363e-10,7.396027662542185e-08,-2.0016911734402554e-08,2.0600250333138125e-09,9.766493948108245e-09
456,1.5767651872160551e-07,1.9397979314922948e-08,3.294819504280966e-08,-3.833505122476968e-09,5.355791854258466e-08,2.1073601083267193e-08,3.012198653910317e-08,2.5760627128936482e-08,-6.797651699660267e-10,2.1351582840950706e-10,4.54476276867026e-08,-1.2355347665255692e-08,7.931660557575619e-09,-2.2852639298241972e-08
457,-2.0295395821814268e-07,-3.448871073003231e-08,-1.1087841616441298e-07,-1.7840635527576662e-08,-1.0931101380872915e-07,-3.1786216059277e-08,-1.0983537993527772e-07,-3.707441123143672e-08,-1.2407063217124637e-09,-4.699192612663079e-10,-1.3951017767373955e-07,-1.4401376608198477e-08,-2.1629855307291902e-09,1.0273858655327419e-08
458,1.8193170852233237e-08,4.344401545973738e-08,-4.5732213897417796e-08,2.42638745531934e-08,2.2132870317754035e-09,-1.8875370909819087e-08,4.398942674958852e-08,1.4120870482158333e-08,4.760605922748784e-10,7.615764734309463e-11,1.2375851227689795e-09,4.847669642048516e-08,5.049895778287247e-09,-7.918240541183462e-09
459,-8.88319349601876e-09,-7.054564559358694e-08,-4.642740641894261e-08,-5.766134737956477e-08,5.107005778960384e-08,1.756808278330474e-08,-8.465926680856971e-08,-3.020126319615522e-08,6.151600822999138e-10,4.345718870031754e-10,-1.2445569460055817e-08,-4.766014824392748e-08,-5.2768346373182815e-09,-5.20924879047192e-09
460,-7.411117331614078e-08,5.1739244402963156e-08,-3.765925603864307e-08,7.12755335412262e-08,-5.7957408160285506e-08,2.1729360302116434e-08,5.721742858548488e-08,4.9998206513672644e-08,7.773718302657626e-10,-1.2689214504807882e-10,-6.2292510610591e-08,1.2329349356789039e-08,3.0050917862890042e-09,1.3946192990003832e-08
461,6.389439617679509e-09,-7.011509296653814e-09,5.1106948640426006e-08,-2.4425106864846258e-08,4.451852232921377e-08,1.4937586731202358e-09,-1.7982461854755853e-08,-5.455287535104449e-08,-2.579102986350815e-09,5.401065663970257e-10,-5.4554899028460564e-08,-1.4761946316688212e-09,-2.1863192849506267e-08,8.958579819610887e-09
462,1.537741216237738e-07,1.6650696613789684e-08,1.0079115581538846e-07,-7.648860360126961e-09,-1.2818304892338507e-08,-3.00653575323822e-08,6.745059138539992e-08,4.191496880109574e-08,2.0332756470010407e-09,-8.530513971034021e-10,1.4958922861022687e-07,-1.8710779655330317e-08,1.698466221292813e-08,-4.027696837889181e-09
463,-1.8374711842684573e-07,-3.24551918549579e-08,-2.8608667595106034e-07,-4.714493810903236e-08,-4.847963297789294e-08,1.5150964920915148e-08,-8.980093823368714e-08,-1.8737725799961467e-08,-5.898750017237423e-10,-1.220144602506763e-09,-2.1369123743885435e-07,9.542138167706414e-09,1.7185189991307873e-08,9.329208933370136e-09
464,7.198947991151861e-08,-1.2168023589120568e-08,3.215766700044991e-07,2.6978299707224225e-08,5.814718691296268e-08,-1.812961036279765e-08,1.4276142587153515e-07,-6.680818970715121e-09,3.860561207698031e-10,1.082070776314209e-09,2.609133486896217e-07,-9.81023084389774e-09,-1.0199094805844476e-08,-3.4442245930297027e-09
465,8.697160149837878e-09,2.229852120190255e-08,-9.860908419910491e-08,3.576681945864114e-08,1.4666175270945243e-08,3.207200642453111e-08,-9.617485919143644e-08,4.795094380841385e-09,4.857848074535816e-10,6.033233720826016e-10,-1.075498623801078e-08,4.973131356658328e-08,-7.580568076284156e-09,-1.8864458054394143e-08
466,-2.1498311099681544e-09,-1.9744296789076564e-08,9.135830162252793e-08,2.1687713590183173e-08,-4.907084471426117e-09,-4.09288512077861e-09,3.0764221652346273e-08,1.3861127325276682e-08,2.7362798578831398e-11,3.768925168061358e-10,-3.712059321916188e-08,-1.1466607703410266e-08,1.740201531724425e-09,1.5286418085271174e-08
467,-3.3732692554783885e-08,-2.330878914158096e-08,-1.3114246487659436e-07,-3.774167794532092e-08,-1.2791399268600497e-08,-2.0777716428870623e-08,-5.670089225277016e-08,-8.834894454984602e-09,-8.164319761330907e-10,-9.857974462443226e-10,-6.718995062188693e-09,-3.7988034151863445e-08,-3.1760397872898894e-09,7.824896844346032e-09
468,3.90804359315317e-09,-7.385162742157067e-09,5.857487208346366e-08,-2.532456674279241e-08,-4.8456935418741574e-08,-1.6469249497232368e-08,2.1041382574871223e-09,2.1426785757842097e-08,-1.022854804616559e-09,3.149925051253531e-10,1.0342592184346217e-08,5.882361824646135e-09,-1.4753848379701265e-09,-1.3637053941730354e-08
469,5.005257818048802e-08,8.205984447672003e-08,4.674850190431972e-08,5.8222633850987046e-08,8.135261193202959e-08,7.17934170584e-08,6.759294118506886e-08,2.0092546789924557e-08,1.4718968709165043e-09,4.599712817543743e-10,-1.0682741467757058e-08,4.5909785351070334e-08,-6.278036388982404e-09,-5.3433392503124195e-09
470,1.5861110951759066e-08,-3.317940206607442e-08,-1.0655505916961998e-07,-2.526757514072537e-08,-2.596065299078617e-08,-1.8532034216560772e-08,-1.5038205912079895e-07,-4.518364417593012e-08,-3.730547306140172e-10,-7.456621430529311e-10,-1.6507963897134578e-08,-2.8433736874696544e-08,-8.040338838584726e-10,1.1281077757292088e-09
471,-9.23106159476719e-08,-4.9529786276291975e-08,-6.408580810215736e-08,-1.691931298233494e-08,-6.246503264885542e-08,-5.12692777315767e-08,7.251294520605065e-08,3.2830531842977536e-08,7.807212188299917e-10,8.204897873286772e-10,-4.7765642919479474e-08,-2.5043477498357106e-08,1.2021476680645168e-08,1.4379156767885003e-09
472,1.1446122464398749e-07,8.61987460284533e-08,1.0221205584008404e-07,4.8581290851092164e-08,7.901027506486464e-08,3.1646287589818125e-08,1.1183451620784456e-08,-2.3615757635630196e-08,2.9181293841082366e-09,2.8295816074051095e-10,7.104301143096785e-08,7.087568809911866e-08,-2.368406811917833e-09,5.045468557091047e-09
473,6.713365664560292e-08,3.2828646196639925e-08,3.1590597222839706e-08,2.556004221185408e-08,5.2839293916914196e-08,2.3929569266280416e-08,3.825546435847973e-08,3.683872783860311e-08,-3.1092092835681478e-09,-1.906249722843391e-09,3.819358602219795e-08,8.825820663491875e-10,-1.424641443974658e-09,-5.828358380240971e-09
474,-4.4733111814046136e-08,-5.706310578935989e-08,-9.729682450403149e-09,-7.62440111851319e-08,-2.93462977508279e-08,3.417618728131988e-09,-3.2803758247268825e-08,-4.0260513808281944e-08,2.652402374437584e-10,1.3621030066317562e-09,-1.6202522945839522e-09,-3.629793151323301e-08,-1.7222003622328645e-09,1.096201863252466e-08
475,-1.1208180497384266e-07,-5.406830510699318e-08,-4.1202254696357415e-08,-2.961309605637196e-09,-1.364000088832342e-07,-6.74687110720758e-08,-6.3480246516233606e-09,5.7910580785213875e-09,5.769811119100109e-11,2.8208626760591983e-10,-1.1965436732673428e-07,-6.550345602447162e-08,9.026452019470938e-09,3.474035415489771e-10
476,-4.115671464686581e-08,-3.124950610931922e-08,-3.720681425913581e-08,-5.409919513344215e-08,8.00839936349033e-08,3.189815897335839e-08,-3.445294999514592e-08,-6.775219521515795e-08,6.057863691831015e-10,2.362811843841317e-10,-2.5079123642777284e-08,-3.1585696526237884e-08,-8.37105759718549e-09,-1.8398019201752766e-08
477,7.78666850470528e-08,5.565573740358191e-08,6.54141586745004e-08,7.106204746613708e-08,1.6314549799229967e-08,2.238092907722286e-09,-9.69115811414053e-09,4.4870097714815656e-08,1.7357977578298578e-09,9.269082421328115e-10,7.017004914873768e-08,6.30981999022795e-08,2.2201767403637262e-09,2.8995236909585687e-08
478,-5.847338761306913e-09,-2.7358244016073586e-08,7.418944698441204e-08,-2.0112162121001363e-08,-3.6249061540551114e-08,-1.546774804787159e-08,1.178142813068733e-07,1.4583864961831207e-08,-2.930627570010707e-09,-1.8012239181904655e-09,-3.747036515443521e-09,-5.275947597387012e-09,-1.2594363681067359e-09,-2.6898599146480573e-08
479,-2.57293591107197e-08,4.818865827221542e-08,-7.553623832223203e-08,4.20442099657749e-08,3.021984820655304e-08,4.3408661008642366e-08,2.8410831246965255e-08,3.994931946092001e-08,4.1612226059356345e-10,3.505207136756815e-10,-4.609530869162711e-09,3.378879121385719e-08,-1.2335335991863185e-08,-1.6287199064076348e-09
480,-2.48450016004529e-08,-5.930968155291884e-08,-9.026417276239811e-08,-6.513737014106243e-08,-6.257535997708974e-08,-4.5990826533249e-08,-1.2437036222539588e-07,-5.3780798815634646e-08,1.0542241747633666e-09,-2.382834944498369e-10,-4.636403926976471e-08,-6.345495715506162e-08,1.7016346591365905e-08,2.6932187712521567e-08
481,1.1406394878371359e-07,7.551847706248052e-08,1.5296738401444346e-07,5.465112258833528e-08,1.0043210166543716e-07,4.270660201942147e-08,1.1012666186804016e-07,4.503494635046806e-08,-3.0774431692041045e-09,-1.4240750928858331e-09,1.2167393815159076e-07,5.288519226869524e-08,-1.5907377916050213e-08,-1.9415495838009453e-08
482,-1.9415519503018537e-07,-7.513211356780353e-08,-1.4510371349690814e-07,-1.4588582764032419e-08,-9.565103203454199e-08,-2.8042096240578743e-08,-1.8271881488061002e-07,-4.1869264639998257e-08,3.5999923504019916e-09,2.6245682257803444e-09,-1.8798340288810968e-07,-2.4267231182259304e-08,7.04807744722194e-09,7.4232359754412265e-09
483,5.906259083031029e-08,2.7517886784789706e-08,6.761081925013418e-08,1.223352429114969e-08,-9.640104598100978e-09,1.0500162203077413e-08,6.593599606021564e-08,1.969509667307063e-09,-1.4489567329368858e-10,-1.0280178987390857e-09,6.341961955415891e-08,-4.9834791628663895e-09,-3.478849066610072e-09,-1.8940242635438463e-08
484,1.1889220227543769e-07,-1.4186787546421637e-08,3.668904760023949e-09,-5.482981598331496e-08,7.842732300026459e-08,-2.96261684452363e-08,-2.4748612214111973e-08,-4.245255487518484e-08,-2.4957219634080166e-09,-1.1581660495137788e-09,1.044408554346703e-07,-3.218078059771735e-08,5.207492567111941e-09,8.823959674757148e-09
485,-5.818592107253831e-08,1.2497994800701365e-08,1.4215524061342331e-08,3.434368679879324e-08,5.834998025950236e-09,1.2127320506846014e-08,1.4860833342375462e-07,6.401137672979307e-08,8.869231742419707e-10,1.1609700337672195e-09,-3.6149752701298827e-09,2.5731074216307847e-08,1.947461207948819e-09,1.2127515394721136e-09
486,-8.479288838592613e-09,3.182387912876279e-08,-1.4314023619405876e-08,2.111470488226022e-08,-2.2122614494111837e-08,3.2604519192820356e-08,-1.2377552815750206e-07,-3.5348683779298106e-09,1.1268721717523668e-09,5.665536466428356e-10,-8.565991879655258e-08,3.0631107326297806e-08,5.007715811701941e-09,-1.7903493716824885e-09
487,-1.6893582040813725e-08,-3.64033599345888e-08,8.054988617633013e-08,-2.0312291036433905e-08,-1.3015359108228043e-08,-2.3450858493462622e-08,6.5837729462547e-08,-8.583871865856279e-09,-4.647897109482149e-10,-8.460390394058687e-10,-1.6691367919049927e-09,-3.072208948974451e-08,-6.033678886449598e-09,-7.901743785069009e-09
488,4.930899071002529e-08,2.668421738070612e-08,-3.139069345133528e-08,1.21611494497841e-09,3.791462831469371e-08,5.125854014820876e-09,-1.63557932679524e-08,-8.9294599512768e-09,5.070740088695025e-10,5.936306594409503e-10,1.1678095524395277e-07,-1.4837892584242316e-09,-1.9580520470016482e-09,1.4001201740927116e-08
489,-3.4496187214130495e-08,7.960953110756028e-08,-4.722114834347907e-08,6.799578603249048e-08,-5.421621795908152e-08,4.09515602620253e-08,2.1043348600327382e-08,6.304543234834929e-08,-2.3971692879097405e-11,-4.084444742136644e-10,4.2043664900911735e-08,1.1784563100815623e-07,5.519010105040327e-10,2.278276623976255e-09
490,-8.863595511184662e-09,-7.367232428808556e-08,-5.916508628158927e-08,-4.520272244679113e-08,2.7633632070598915e-08,-2.227661116234165e-08,-1.2201121651022105e-07,-4.857406708654632e-08,-8.626953839096043e-10,3.282041799079367e-10,-1.707938474091973e-07,-8.253103588204719e-08,1.4248529677332516e-09,-1.0308244530741617e-08
491,1.0545303821209249e-07,6.048639433645817e-08,9.302156630402072e-08,8.88096152670277e-09,4.7715097706813295e-08,6.992522374326842e-09,1.279374523699702e-07,3.272487365643698e-08,1.8571309195113823e-09,-9.805068282025329e-12,8.98030621139288e-08,4.5817761420575595e-08,-1.9930018352378873e-09,-1.890827633462439e-09
492,-1.379336515050846e-07,-5.939130603021302e-09,-1.5767738310758642e-08,1.8974778747660943e-08,-1.3463976369383254e-07,-2.293628223741096e-08,-4.182171847364383e-08,4.806651985256902e-10,-2.5365941331171993e-10,-1.3699136539343552e-10,-3.254095280449904e-08,-6.509102936952933e-09,7.86708742794953e-10,-8.005941774608174e-09
493,1.733041106634462e-07,-5.940950255538971e-08,5.1332357303573184e-08,-4.80402157213352e-08,1.5538972353449327e-07,2.9127792871244082e-09,3.958591665094162e-08,-4.025754585925321e-08,1.8840605131219167e-09,9.000872215968474e-10,1.0642364802604583e-07,-3.541351458260859e-08,7.205524982124144e-09,2.029341560778116e-08
494,-7.73553790356456e-08,3.827935812814542e-08,-7.652319551569753e-08,3.9144472747818874e-08,-5.5346486591946845e-08,1.6166612672669402e-08,1.7549551711875322e-08,3.9870228153553844e-08,-3.7167880837312803e-09,-3.985706820498175e-10,-5.7415814057350447e-08,2.60918677267654e-08,-1.4253355998047527e-08,-7.794557039145127e-11
495,3.868195079915487e-08,-7.453191369171396e-08,5.203681774650894e-08,-1.0206520119802268e-07,-7.993048179143726e-09,-5.482584569705672e-08,-4.810700893030333e-08,-7.514781198642705e-08,3.6630196161616607e-10,1.9892809658156625e-10,-6.860814404881695e-08,-1.0441405938695258e-07,-1.198729363294687e-09,-1.3208283006655916e-08
496,-6.461949867587534e-08,9.868663532716318e-09,-2.4594045373345984e-08,5.844372011181158e-08,-1.6705538433223378e-08,1.655651084332801e-08,4.609536993792514e-08,4.183012088677734e-08,1.4327111597851182e-10,-4.521920509902726e-10,4.712227034286871e-08,4.5561496866525736e-08,1.8019965490645536e-08,6.52343803883775e-09
497,-7.212644590385412e-08,2.8719781864674438e-08,-7.426521925137159e-09,3.1082289365539314e-08,-2.6331778491268347e-09,2.245662053219626e-08,-3.616187412537662e-08,4.1387048778307765e-08,1.1460660456334405e-09,-6.325073119956097e-11,-8.7244357668187e-08,4.3704827728578276e-08,-2.2869574020483813e-08,-1.3837101804720934e-08
498,-6.708111570884125e-08,-6.528740767608235e-08,-3.336832730233304e-08,-4.8117529096087146e-08,7.015294399393538e-09,-2.7542129392375093e-08,6.278330398527495e-08,-4.456249230862261e-08,-7.077615846978785e-10,4.1495416375572943e-10,1.3174108017551217e-08,-6.101033183322551e-08,8.403814609245284e-11,2.7116728679480153e-09
499,8.929321031755284e-08,2.369517945415323e-08,1.1833541180791177e-08,-2.7783929958606084e-09,-5.818160879248911e-08,-2.7706163389506628e-08,-9.425879987598433e-08,-1.965441800860095e-08,6.905993789341085e-10,-7.612695595483315e-10,-1.6643084795400875e-08,-1.9251942823180282e-08,2.1715466481026807e-08,1.765649153319466e-08
500,4.3004705649580186e-08,6.239406089762625e-08,4.203441449613893e-08,5.3795676746501734e-08,1.200216265494454e-07,5.914564581124523e-08,6.576566154672707e-08,5.279065488661394e-08,-1.2748361278488102e-09,9.35251922092783e-10,1.0739597225995639e-07,7.857154347781365e-08,-7.71178317478502e-09,3.612137514038903e-10
501,-1.0738923366904662e-08,-1.7355887293516604e-08,2.7336547197120753e-09,-2.145095859959817e-08,-4.096377027204423e-08,-7.048134451095667e-09,-3.606760889183171e-08,-4.4433002517576894e-08,-4.6071470215381485e-10,-4.15396744884492e-10,-2.2604772340212222e-08,-1.1081062315892482e-08,-6.04033549148279e-09,7.576191689981431e-09
502,9.25199538792015e-08,-2.4891723501895082e-08,6.807673134391573e-09,-1.4339302372723958e-08,1.193069657572864e-08,-1.7195303677727975e-08,1.2148769921891403e-07,1.0485107845408237e-08,-1.2383615332592652e-09,-1.5809302592270787e-09,9.97227470122808e-08,-6.3193374778237595e-09,9.841363782791843e-09,-1.9300595217072275e-08
503,-4.822419968309111e-08,2.8411618526073e-08,4.491603101790618e-08,4.7100684436224176e-08,-4.1134289791690083e-08,-4.816136902493387e-09,-6.62681516874459e-08,5.512573739375652e-08,1.4464486448064953e-09,6.549179157402175e-10,-6.634415520411774e-08,4.5534252799921197e-08,-1.1146596742081731e-08,7.709746033011577e-09
504,3.2051012606041344e-08,-2.0890812591191196e-08,-3.888698084407058e-08,-7.91217797846208e-08,1.3091014111027965e-07,4.479832134074816e-08,-3.2534880700727184e-08,-6.8601414632263e-08,6.997750320949646e-10,1.2051294256876166e-09,1.6013559646783415e-08,-5.359111382680422e-08,7.199431527344532e-09,1.3168990672101235e-08
505,-3.940595690466871e-09,6.82565616700976e-08,6.069084510808058e-09,8.765947696407444e-08,-7.30960373660439e-08,1.1664850150145944e-09,8.630000962146006e-08,7.414437465270507e-08,2.303696376893748e-09,-1.7991105078045765e-10,2.9709360751958684e-08,7.275453629273012e-08,-3.7028892103686548e-09,-4.477310835492202e-09
506,-1.5292050403179086e-07,-9.075460029276999e-08,-1.1782850122827565e-07,-8.645808053213787e-08,-1.1151618680026384e-07,-5.382624967041472e-08,-2.2152479579475997e-07,-1.043614216733936e-07,-3.711421153228455e-09,-1.3083202465178548e-09,-1.804574049532862e-07,-1.089864496604293e-07,2.96477862786273e-09,-1.5553956675910343e-08
507,7.264165985482418e-08,3.4924157503362586e-08,1.0362822970361655e-07,3.222621997898032e-08,6.509190416990382e-08,2.0881844813809388e-08,1.302844909663702e-07,4.954778205263042e-08,1.3301826749723359e-09,2.973310417026406e-10,9.427659226552435e-08,4.499020992231065e-08,-4.282189487244376e-09,4.8316758235920835e-09
508,-4.0427648260849107e-08,-3.0788228516653375e-09,-1.6350471956251717e-07,-5.640634820514705e-09,1.3105209795481908e-08,3.169888128800084e-10,-1.910474517423144e-08,1.1502881728395566e-08,-2.694076575423543e-10,-5.091221363287679e-11,-6.388845021056256e-08,8.708272124027539e-09,8.257530039218627e-09,1.1630923647282554e-08
509,-6.067474818901797e-08,-3.4682077935808693e-09,8.653028678266401e-08,5.656875509824154e-09,-1.1922097825056233e-07,-1.0438813077793825e-08,-4.329025384486769e-08,-2.662570155130765e-08,-1.043392321442125e-09,8.811124566015843e-10,-9.598490085907784e-10,-3.013214175633292e-08,-9.404365411502626e-09,-3.257490089104095e-08
510,2.045378592456351e-07,1.028149875469344e-08,1.5779599119411413e-07,3.561009541044029e-08,8.792349374840501e-08,-1.3167463847668943e-08,8.349575764042597e-08,5.7339100574834516e-08,7.492832901101814e-10,-8.592711665879175e-11,1.4053142831908747e-07,3.43742177459023e-08,7.168135364451226e-09,2.222601785074895e-08
511,-3.6848824358749566e-08,-7.1862900842028575e-09,9.396083093454962e-10,4.6307412086523775e-09,8.204844856516469e-08,3.317497958242299e-08,2.5011124845009e-09,-1.1458644769371053e-08,-8.466752270820413e-10,-5.68936658041327e-10,-6.372148265043908e-08,8.155368948014651e-09,-9.196650314947972e-09,-3.3796802405188597e-09
512,-2.576465270980879e-08,-2.801921541083129e-08,-1.0392824936457729e-07,-4.511918936180208e-08,-3.41819441809383e-08,-8.677686284860647e-09,-1.0183005086848218e-08,-2.886253482152323e-08,1.4637075437441924e-09,8.10348021927161e-10,-1.2172471042217726e-08,-7.431600422482064e-08,-1.5019015041200473e-09,-2.4170601025576213e-09
513,2.7083702156417618e-08,3.7930839798579396e-08,2.8775465579985744e-08,3.412141799032993e-08,2.4991171590965224e-09,1.9973962739216398e-08,-4.126825381844585e-08,-2.1959483698746072e-08,1.0237622539888375e-09,-4.2202828320901744e-11,2.7870738284145617e-08,6.026205505304119e-08,1.2050582975837614e-08,1.0536455699157148e-08
514,3.2090303571439467e-09,-2.4753508258139792e-08,8.671486678520246e-08,-7.2774887700459924e-09,3.153541539901457e-08,-9.105988251838044e-09,6.075706321017149e-08,1.9814501887128607e-08,-3.052770041722393e-09,-5.974027083039028e-10,5.091271074604614e-08,-1.4354230542116796e-09,-3.815305233804811e-09,-5.122918813337511e-09
515,2.258577743028008e-08,6.648434296622607e-08,-1.2693913701243888e-07,4.109617991493897e-08,-1.0460141446954548e-09,2.616079081042405e-08,-8.493178590532988e-08,4.005451052925705e-09,5.504965855731123e-10,-1.4496091605118004e-10,-5.12870872185467e-08,5.417957874879072e-08,9.080019502630885e-09,-6.7707817616046e-09
516,3.8640813683914325e-08,-4.6668765792339593e-08,5.727307220837228e-08,-4.867436810900814e-08,4.105663629505199e-08,-1.1626654972153383e-08,6.151886394156383e-08,2.9051287461479884e-08,5.766869623336553e-10,-9.997382369903742e-11,9.50952572339576e-08,-3.37663400395535e-08,-2.4927408233454767e-09,6.967113235972881e-09
517,-5.6984025845565635e-08,3.007508176608577e-08,-5.660931692061188e-08,5.895324845448524e-08,-2.6255341565771884e-08,3.4376914821475524e-08,-3.8558083045497095e-08,-1.751613982502105e-08,-7.828767472839602e-10,3.300388945420489e-10,-5.747058828774647e-08,-4.113073101006351e-09,-7.725898011974792e-09,1.1323537512329694e-08
518,-2.6714710870773287e-09,-5.358195007007495e-08,1.4584776564377555e-07,-8.255639742581402e-08,-1.1273136536360069e-07,-1.0161736441898583e-07,1.4198856994344913e-07,-8.726925539823933e-09,2.5913753405525894e-09,-1.560997755779816e-10,8.866006855375709e-08,-2.279073603218633e-08,1.853483374187743e-09,-1.886806720733098e-08
519,4.822219657645011e-08,6.533324331212847e-08,-6.61817030510604e-08,5.505842320043466e-08,1.4524149454675827e-07,8.875794746412225e-08,-9.232933744335112e-08,1.4501306680450308e-08,-3.267557244195698e-10,1.866005521763718e-11,-9.98671027981031e-08,2.80774354474494e-08,6.393824965892087e-10,1.3103445917302726e-08
520,-5.686636041404008e-08,-3.673029477181409e-08,-1.0672718347743661e-07,-3.0748660261093794e-08,-7.294619363766585e-08,-1.2775052551017147e-08,-1.0026636812526587e-07,-3.4820410696460865e-08,-6.292888732195211e-10,-4.5751882125002475e-10,-4.957330238847169e-08,-2.6273456797789906e-08,4.837034610525744e-09,-3.4505518891432123e-09
521,-9.348311581506035e-08,-4.069338965003314e-08,-3.482589616377237e-08,-3.2112290295251164e-08,-3.740967561260382e-08,-4.242056605310128e-08,3.86856359514636e-08,2.3126819740148498e-08,-2.4462057585902035e-10,6.930877783273348e-10,-1.1657054201305695e-07,-3.926127202925318e-08,-1.1276623329466347e-08,-2.587885894796817e-09
522,1.850622773696004e-07,5.569689457319263e-08,2.9309309435047114e-07,4.5729826132838136e-08,1.205701196385726e-07,2.968265334602319e-08,1.4136288882384153e-08,-4.8530096496932594e-08,1.8478944237665365e-09,8.098568744318974e-11,2.878487883801736e-07,5.459812525106593e-08,9.314737914517045e-09,9.237375265314968e-10
523,-2.6468055913684095e-07,-3.450067701677696e-08,-2.905608886530592e-07,1.590603044392248e-08,-1.739063326955176e-07,-2.839522663905653e-08,1.2785162506619029e-08,6.033392890808048e-08,-2.277825971391274e-09,1.8962934201990382e-10,-2.549847634014513e-07,-7.028598663061656e-09,1.7479645962711199e-09,-1.4637455848151843e-08
524,1.697923093905177e-07,4.2669340181887976e-08,1.6372836189578865e-08,-4.0897468452025236e-08,3.9511057263273124e-08,1.5103339119063453e-08,-4.1204123385504877e-08,-1.4483908140592515e-08,1.4999614483400962e-09,4.70580079485161e-10,6.975416441541238e-08,2.8473492262003076e-09,1.2406180577430127e-09,2.9361811129989767e-08
525,-4.266411827117552e-08,-3.5962987138434e-08,1.7654603664097159e-07,6.915970692181612e-08,4.873725306844048e-09,-7.93640372881182e-09,1.4466322288132636e-07,4.866952164529595e-08,-4.1155121079060536e-09,-1.269706328277973e-09,3.345980797116463e-08,2.3683896644532846e-08,-8.836926837496413e-09,-9.276709598576865e-09
526,1.3185310752993362e-07,-1.146843017632717e-08,-2.0017541963019217e-08,-8.50361435266539e-08,1.0346865274403786e-07,6.527129122568193e-09,-8.394638264859123e-08,-7.381429187350106e-08,3.314859697056223e-09,1.0510167842510411e-09,7.047312915994014e-08,-5.720680144773242e-08,4.263886291908789e-09,-2.0521222437372153e-08
527,-1.1638265126697716e-07,2.0202616529479146e-08,-1.1437815302757977e-07,1.3077027229052721e-08,-6.448757942391939e-09,2.338336367689578e-08,-1.3912028347590832e-08,1.677160145773523e-08,9.702816977455862e-10,-1.1790687775313445e-09,-1.2255168931581886e-07,-1.8093877785445887e-09,6.663472935471469e-10,1.8619390212745108e-08
528,-5.659559352331488e-08,-1.928129115159984e-08,-3.402866642736834e-08,8.467674322986839e-09,-1.378198335703276e-07,-3.974388259004417e-08,-7.835090017004249e-09,2.2297934246629023e-09,1.875619597758951e-09,1.3685588840559313e-09,-3.378087043385965e-08,3.276875968705262e-09,7.433938392231707e-09,-4.649411839504859e-09
529,1.24972020947997e-07,3.2607576098892374e-08,7.248414170830609e-08,-1.6774241809823792e-08,1.217126667627342e-07,6.30987656490602e-09,-1.8666570898653977e-08,-3.535066024730717e-08,-1.1904808635072974e-09,2.2479881139295e-10,6.774678948586941e-08,1.48140233386536e-08,-3.2241481177943963e-09,1.9894384387604734e-08
530,-7.027978570241902e-08,2.350968585481614e-08,-8.93780076969845e-09,1.0837299862176262e-07,-5.6197706046610824e-08,1.1147353639358526e-08,3.871447771587051e-08,5.91150193805932e-08,-4.100918304535067e-09,-1.5294321202423917e-09,-2.5309746213456675e-08,6.20556575638932e-08,5.401500018025664e-10,-1.759732751931604e-08
531,-3.703960918656219e-08,-4.457967385255034e-08,-7.424928553618485e-08,-8.187451584422635e-08,-1.926574878161082e-08,-6.945343211826718e-09,-1.422232522530212e-08,-5.4173617141937e-08,1.921334081290379e-09,-3.1489295526137125e-10,-1.232921009242644e-08,-5.424216517636432e-08,-9.379816156276359e-09,1.2580074086386547e-08
532,-4.5224415053526505e-08,-1.4828088752902514e-08,-1.7961440975384856e-07,-6.059882993264895e-08,2.6329784016537417e-08,1.942576319639384e-08,-1.7418442116278918e-07,-1.6786703288035686e-08,8.660294339081661e-10,5.385174675892327e-10,-1.8233078458370475e-07,-3.872515390243405e-08,2.2735059556294363e-09,8.481758460710294e-09
533,5.1191792877544886e-08,-1.4547899190110449e-08,2.662810015834353e-07,7.022944453005041e-08,3.179369418478475e-09,-4.153597835727326e-08,1.9662034352471568e-07,6.440276585256961e-08,-1.6454364965555316e-09,4.457035925007786e-10,1.927728108402085e-07,-1.1214805842922037e-08,2.981678306279694e-09,-1.696336109672453e-08
534,9.097437384379753e-08,5.8691312466159487e-08,1.9072288215599683e-08,-5.334295139021486e-10,-8.136557715289024e-09,3.295502921577146e-08,-5.5194508789538363e-08,-2.7011429921001562e-08,-7.653094774464044e-10,-1.8279992608161388e-10,8.45065764768726e-08,5.927657574226029e-08,-8.950516323635726e-09,-1.4441982632768266e-08
535,3.6591865436813224e-08,-2.7280468120387963e-08,5.493384050864856e-09,-1.662326811564217e-08,9.219502521945075e-08,-7.80676087331027e-09,8.74628116407476e-08,-1.804322100892518e-08,1.6203958744763796e-09,-6.913177936795841e-10,-8.337740588429872e-09,-5.713249093082758e-09,-3.764314245363187e-09,5.520774689009523e-09
