Unnamed: 0,F3 alpha mean,F3 alpha psd_mean,F3 beta mean,F3 beta psd_mean,F4 alpha mean,F4 alpha psd_mean,F4 beta mean,F4 beta psd_mean,C3 alpha mean,C3 alpha psd_mean,C3 beta mean,C3 beta psd_mean,C4 alpha mean,C4 alpha psd_mean,C4 beta mean,C4 beta psd_mean,Fp1 alpha mean,Fp1 alpha psd_mean,Fp1 beta mean,Fp1 beta psd_mean,Fp2 alpha mean,Fp2 alpha psd_mean,Fp2 beta mean,Fp2 beta psd_mean,O1 gamma mean,O1 gamma psd_mean,O2 gamma mean,O2 gamma psd_mean,task
51,2.195910654145372e-11,5.205385651334066e-17,2.5972371205988365e-11,4.8762517695934514e-18,2.7821353331734e-11,5.607939543111043e-17,4.8108388578574396e-11,5.0218114326224336e-18,-1.606279652013207e-10,2.7144562221559578e-17,-1.4568911050323535e-11,2.965452095655723e-18,-9.433280151874987e-11,4.8404843160654514e-17,-5.2010916768138595e-11,4.07043954093467e-18,-4.922255359063297e-13,2.4988755380835166e-20,1.212447374661408e-12,5.448434273477508e-21,-2.0875504245894264e-11,6.222334224362697e-17,3.3630407837405696e-11,4.711111265209294e-18,-1.2012901221199785e-11,3.1688579241956623e-19,-4.3957269677966125e-11,1.1889678964198882e-18,think2
52,8.136296679579451e-11,2.7950373959853377e-16,1.97495082731697e-10,1.2021560570102296e-17,-5.135299408323745e-10,2.6206312658551397e-16,6.948690916290582e-12,1.232659767132338e-17,-6.501088982190937e-11,1.4649281916267984e-16,8.016534516013149e-11,6.9254251826941454e-18,-5.063596742226658e-10,1.4674956669543827e-16,-3.932488418118983e-11,7.6847932540106e-18,1.9308450634044912e-11,2.257144255165893e-20,6.111596303828794e-12,5.1738620764423364e-21,-1.3550606186042012e-10,2.867737909366159e-16,8.923061636176864e-11,1.252312789685868e-17,1.1747004938874003e-11,1.314478483015558e-18,1.5270816931601278e-11,5.554586160609987e-19,med1breath
53,-5.745253569766283e-10,2.2043004687337421e-16,4.028972297199444e-11,1.0203132210366273e-17,-6.516935967401866e-10,2.564616235114197e-16,-7.672596790756276e-11,1.089615264852076e-17,-3.740748164869264e-10,1.2711890317046578e-16,6.117440454937568e-11,5.254826719901758e-18,-2.903553013956998e-10,1.2894328746274307e-16,4.293067758649415e-11,6.756488681633957e-18,-7.86233820953268e-12,2.228632537959039e-20,-2.826723752295885e-12,4.84887506782176e-21,-5.58943970138437e-10,2.6228668524172993e-16,-3.5889473661261977e-11,1.1835500509108014e-17,-1.3440955346105884e-10,8.897428978487279e-18,7.273432290710315e-12,3.944112462188455e-19,med2
54,1.5256597651509659e-10,1.999428282433462e-16,6.357511115490843e-11,9.606871152874097e-18,1.030021392413903e-10,2.0370745058158198e-16,-4.4486650798918216e-12,1.0758002605993068e-17,2.523313062642105e-10,1.0647309106466288e-16,9.669632806073036e-11,6.659212322679716e-18,1.0786109818994316e-10,9.543192243601524e-17,-3.936319461980246e-11,7.02365786112902e-18,-7.0570011128484876e-12,2.1579140550690248e-20,1.175290322920024e-12,4.925217493168096e-21,-2.9881497739468167e-11,1.990624073553369e-16,-1.5172755667359953e-11,1.1339133616620956e-17,1.663490148828659e-11,8.251059671648047e-19,5.854974453224589e-12,7.712230249731736e-19,think1
55,5.64056460795975e-10,2.292577200883962e-16,-2.9760794377697694e-11,1.0798598500718177e-17,2.7284987318268947e-10,2.4293695051015873e-16,-8.450553712757553e-11,1.1088673267846928e-17,4.5482276994169914e-10,1.3524274002049922e-16,3.1963152799055026e-11,6.977727645792278e-18,1.9019220747832896e-10,1.1981667751666096e-16,-5.28331701961064e-11,7.613551976965109e-18,4.024852350345742e-12,2.4700270852047847e-20,1.5540716408014852e-12,4.5211902717777705e-21,1.1527189279989592e-10,2.1901565414581624e-16,-1.8047725330142903e-10,1.1914798349543016e-17,4.018422515049817e-11,7.764814879250742e-19,3.1287450311634206e-11,4.063148574478208e-19,think2
56,4.4873448163903534e-10,1.2644062100217002e-15,-8.301079797307715e-13,4.418093499041661e-17,6.14138264301458e-10,1.2585144220077478e-15,-3.285174699708045e-11,4.1927752489373177e-17,3.7354672410224316e-10,8.586954112045079e-16,-6.252587034023241e-11,2.7454874346082626e-17,1.4665111155682496e-10,9.712438143041082e-16,2.4627480072367488e-11,3.392250831256017e-17,1.9284448912171298e-12,2.0687766857089732e-20,2.1364853733270087e-12,5.007427101817378e-21,4.6455488798082383e-10,1.3147084481024348e-15,1.2679274864606738e-11,4.7445500231532336e-17,4.585440501245928e-11,8.635807137594552e-19,3.342542124863266e-11,8.934064710725888e-19,med1breath
57,-1.1597421756869984e-10,1.0402529842228937e-15,-8.249426612599916e-11,2.5581267950396104e-17,-1.8081671368362808e-10,1.103182415424974e-15,-1.224797214367011e-10,2.7176682685840352e-17,-1.6538644819896527e-10,7.201641038695253e-16,-6.081548503278913e-11,1.4377464968935393e-17,-9.474207924398887e-11,8.41186362986234e-16,-1.1086770649535072e-10,2.0995518867560186e-17,-1.3367389466993726e-11,2.5443138646766564e-20,-4.876165956156442e-12,5.9925143759791655e-21,-1.7607463283134568e-10,1.1206595726246032e-15,-1.9014437278129622e-10,2.9644657657952903e-17,9.946740638300439e-12,3.952482147065688e-19,3.576244474075671e-11,6.116480242914688e-19,med2
58,5.74297526060906e-10,2.1445741960095768e-15,3.0389818639826145e-11,2.923734000334645e-17,6.973981791021315e-10,2.081878069311215e-15,7.945400626728652e-11,2.965005799861212e-17,4.010634380905601e-10,1.5091995864778177e-15,-2.8288605857081003e-11,1.814764844765709e-17,5.46915209395467e-10,1.4543994264909097e-15,4.424600130193106e-11,2.4506469191165214e-17,-5.811531318113306e-12,2.2668572191158362e-20,-1.283672526239307e-12,5.326059623384865e-21,8.505387546267134e-10,2.123467397548597e-15,1.8174991422275807e-10,3.183027559140792e-17,-4.408462501121976e-12,5.025015539340952e-19,-1.0271957318553648e-11,9.84387709603182e-19,think1
59,-2.716365050114661e-11,1.0939638398191945e-15,-3.626981085682677e-10,2.2912617663328722e-17,6.921177969997934e-11,1.1277951809926649e-15,-3.4708044643123517e-10,2.3902891533239745e-17,-5.2668667427654965e-11,7.079637180693505e-16,-2.513207820519402e-10,1.3443117179599472e-17,3.1001901341918437e-10,8.058466614631756e-16,-2.6866275916112504e-10,1.827701740235081e-17,-6.505892931300584e-12,2.0552529603951227e-20,-1.4978762640964024e-12,4.0781222306295446e-21,8.498719539296581e-11,1.1506680369235432e-15,-2.9638928924699876e-10,2.44171126170284e-17,1.4418886218754859e-11,3.512292971735766e-19,-2.094285285934245e-12,5.808919431480719e-19,think2
60,-1.4321877936921247e-09,1.7163875295075697e-15,1.0836263749193422e-10,2.049909701079063e-17,-1.157179810189678e-09,1.8422396229643466e-15,5.011474950173404e-11,2.1868034834332028e-17,-1.220972117828001e-09,1.2620283413446195e-15,-2.7512053190427048e-11,1.389720956866238e-17,-1.1720051425981822e-09,1.2150532933575152e-15,-6.944194036827e-11,1.4909050195820714e-17,-1.9253961012663315e-11,2.3405019790521722e-20,-4.680189797959466e-12,4.839704985403536e-21,-9.046090638279291e-10,1.848986606250285e-15,2.5833762980693527e-10,2.137879466014568e-17,1.1574615883221204e-11,2.7747496478726963e-19,1.559239319221981e-11,2.2963864768711047e-19,med1breath
61,1.4210272837089452e-11,1.7873223047521277e-15,1.6818863450978248e-10,2.2798204617354148e-17,-4.367632422858082e-11,1.99929295714134e-15,1.7381374262051374e-10,2.100580328639353e-17,-1.2628570691924088e-10,1.2484121857462424e-15,1.1935989441680167e-10,1.2586022865057361e-17,-1.9249893654904536e-10,1.436408130677472e-15,1.6159453760559351e-10,1.3464639470571394e-17,7.288257463136877e-12,2.1318894194355822e-20,3.926345494913536e-12,4.464355157637415e-21,1.1428113592267944e-10,1.9405938657848294e-15,2.1067586437180663e-10,2.1227296573211124e-17,-1.3661980510286929e-11,2.830967274213898e-19,-8.540082964930461e-12,3.130020387850855e-19,med2
62,-9.239198256337454e-11,2.2130648783837128e-15,7.806088947192005e-11,2.521510178330309e-17,-1.114007469127497e-11,2.287276971419792e-15,1.5673886429671546e-10,2.867198148174983e-17,-2.7159902001752093e-10,1.4590956336503637e-15,2.929567114186861e-11,1.4344167201769083e-17,-1.3138079107158934e-10,1.502830297003326e-15,1.7080074739931843e-10,1.972947304908672e-17,-5.304810482866306e-12,2.1314128856766723e-20,-2.1211250584982503e-12,4.849459858693219e-21,-2.6387671957069787e-11,2.307328386732997e-15,1.4774159521934632e-10,2.825126678264951e-17,1.4701937357830958e-11,3.0565548315500035e-19,1.944025379864432e-11,2.740957470066921e-19,think1
63,1.1370882558383947e-09,1.5384531563741505e-15,-2.99851267527827e-10,2.6394064088986055e-17,9.926205447550078e-10,1.5085047326521217e-15,-2.2411627020723775e-10,2.398070700163217e-17,6.034825660913005e-10,1.0965132388449169e-15,-2.3730849178499473e-10,1.2566486909609256e-17,4.220721358031723e-10,9.896468769262662e-16,-2.615459914379341e-10,1.8676153930938488e-17,1.1851868332478897e-12,2.3376004741186588e-20,8.538192594452526e-14,5.463166543071099e-21,1.3010945476208775e-09,1.5303404885620593e-15,-1.6048749739994382e-10,2.3804089174833328e-17,8.570101628276122e-12,3.450947941354556e-19,5.5153563759429816e-11,2.483778939100016e-19,think2
64,-1.2255357161742302e-09,1.8260662932178412e-16,8.542637064044517e-11,8.181580524875552e-18,-1.1566789923971827e-09,3.655885280478855e-14,6.858310154952256e-11,1.1469280611225033e-16,-8.737738149088845e-10,8.950641216679115e-17,1.1007110810051827e-10,5.424695506003745e-18,-7.971510622762523e-10,1.3677582386173284e-16,1.1362803397660368e-10,6.8830447078377185e-18,-8.716168899710141e-12,1.968456614323718e-20,-2.8992904824657745e-12,5.441704901182616e-21,-1.230138814851154e-09,2.3745740333615725e-16,4.5810231585093087e-11,1.0817270358577997e-17,-3.2141598277418984e-11,3.57112810620284e-19,-1.9946821906731864e-11,1.0231402231971153e-17,med1breath
65,2.232026721169916e-10,3.663212305683519e-16,8.45568913024226e-11,8.199440029224298e-18,3.35461547324251e-10,4.972095366749596e-16,8.596425971938001e-11,1.1922582261084412e-17,2.2118644089451043e-10,2.0436046561551606e-16,1.1078941219241915e-10,5.3254993105198986e-18,3.474823232404105e-10,2.399399222909976e-16,1.2980033477205878e-10,7.009168310056064e-18,-4.3942263329901906e-12,2.113843226257164e-20,-8.326981923322337e-13,5.057298109138488e-21,4.213283062794475e-10,4.3960369069464095e-16,1.1544388381058894e-10,9.725020026911108e-18,-7.994624130399854e-12,2.9628832862600733e-19,1.2630025361834634e-11,2.0723350212494538e-18,med2
66,3.2749643238672753e-10,4.077419729492489e-16,-4.107473138365325e-11,8.782632296552082e-18,5.876568572707713e-10,4.5689530036115605e-16,5.3256945789054055e-11,1.2131018627140848e-17,2.271004762547292e-10,2.2820583291880308e-16,-6.066479174093056e-11,5.979807576419906e-18,1.499905850372621e-10,2.8765106988637677e-16,-5.3895242167664007e-11,7.826445259859117e-18,-4.377661144597296e-12,2.250668634497679e-20,4.897385087373927e-13,6.3560554178759e-21,4.4235702421065007e-10,5.0628846768071045e-16,-2.4822083248794736e-12,1.122289851495363e-17,-1.3045279019096993e-11,4.440533764619979e-19,4.873386038823432e-11,4.000233275152555e-18,think1
67,2.0318963806453132e-10,2.073592189737973e-16,1.0601559032737884e-11,7.109204344935566e-18,9.726310325091523e-11,2.6267300671053605e-16,-2.6772564673642118e-11,1.262138901896756e-17,9.345023912160771e-11,1.1124454070332578e-16,-3.227564511261525e-11,4.736410106296685e-18,8.826942104631301e-11,1.6745874366375124e-16,2.0381216618726654e-11,7.502627543370657e-18,-2.66235593468467e-12,2.329081574289109e-20,1.942991915892712e-12,5.1576022157648005e-21,2.8924362383414724e-10,2.647618209792379e-16,1.5307664274586678e-11,8.920169941864916e-18,-6.383590749530536e-12,2.209784101237672e-19,-3.2222823792135866e-11,5.295983635224087e-18,think2
68,7.23812425690609e-10,1.670189879049876e-15,3.04446498051077e-10,2.1589880770264988e-17,6.243802443959523e-10,1.9116082218827627e-15,3.410116208795069e-10,2.7738738256254447e-17,4.0618201834961206e-12,8.485155599437099e-16,1.8738406807576023e-10,1.1607279972397677e-17,2.348142490170124e-11,1.0632316490325905e-15,2.065292820052064e-10,2.077364342492792e-17,1.1108229994475132e-11,2.3464151523635726e-20,1.8650490500784104e-12,5.457217527342583e-21,7.768318455760907e-10,1.8572372931075423e-15,3.083177255439544e-10,2.456868049633469e-17,-1.964124310956575e-12,5.783227378560521e-19,-1.6865056187983205e-12,7.379359141111572e-19,med1breath
69,-6.373013955212335e-10,9.175825089558217e-16,-5.3972510156916734e-11,1.4542645144485248e-17,-3.48643120873572e-10,1.1162142698048617e-15,-6.496012927295264e-11,1.691550043812658e-17,-4.2019623145799296e-10,6.168531975522044e-16,4.861921020276124e-11,7.120345571793723e-18,-2.5064911151525025e-10,8.13486117428096e-16,-5.4261033868437555e-11,1.5333628584682904e-17,-1.693724258531947e-11,2.175090807797346e-20,-5.193207145685504e-12,4.933984481880196e-21,-3.7719299963456855e-10,1.0145735327855252e-15,-8.070253450876089e-11,2.0371145979829428e-17,4.94125737387802e-11,4.737711501675374e-19,5.1401155268202986e-11,4.492547868189991e-19,med2
70,1.9763533504372736e-10,1.0153752175614266e-15,6.22699550916914e-11,1.918743998641504e-17,5.487267308849361e-10,1.1978717989544037e-15,6.880076812799763e-11,2.5729288288898613e-17,4.1994435375708954e-10,5.361971078392668e-16,2.971794435377167e-11,1.0313840803053844e-17,1.895572044657445e-11,6.901295847511675e-16,9.96446867267983e-12,1.573357415988613e-17,-1.540421576621791e-11,2.3759148462123595e-20,-3.257220582443273e-12,5.4454790808734675e-21,9.792859436980852e-10,1.1974788545402e-15,1.9225902318181487e-10,2.365031114220959e-17,2.672400147836003e-11,4.739674565467059e-19,-9.83714660598375e-10,5.279381909748133e-19,think1
71,9.126855216682787e-11,1.0752494201097534e-15,-7.598146638049474e-12,1.8707490539802368e-17,1.8828706174958487e-10,1.2748700378588962e-15,-6.134750499576945e-11,2.3365575171530642e-17,-1.7579995950539806e-10,6.8749842432875275e-16,-3.04645653580618e-12,1.0990238693169545e-17,2.2742725897733232e-10,7.305540129528484e-16,-6.408936305048487e-12,2.081542475929795e-17,-1.179861356618124e-11,2.063444814680414e-20,-4.788390221598758e-12,4.69539699854775e-21,3.5906470032637884e-10,1.1609157676232024e-15,-4.4339811163106885e-11,2.152588293110277e-17,-2.3718164452668183e-11,5.132041000890786e-19,-1.238814455209741e-09,5.607716634130377e-19,think2
72,-2.1880221162900587e-10,4.513858240467492e-16,-8.939286206627512e-11,5.337346145448508e-18,-2.4844944646796126e-10,4.601006970131612e-16,-1.1107046498200847e-10,6.0012822914501874e-18,-3.2701883269885907e-10,2.9482808009998994e-16,-1.0069217343758219e-10,3.857873485207274e-18,-1.81458063197098e-10,2.936602664057314e-16,-8.063784884515711e-11,4.567903405219908e-18,6.217560149985833e-12,1.821457270999005e-20,5.761601616250505e-12,4.6067089943005285e-21,-2.1627769947850077e-10,4.800578331320836e-16,-9.051518893613628e-11,6.531484808055644e-18,-1.2809081824868527e-10,6.263547074170803e-19,-1.4717442129122678e-10,5.551128932957038e-19,med1breath
73,3.1357802606422277e-10,2.845140616088191e-16,-7.831926567818158e-11,5.392511398522269e-18,2.5921188523523207e-10,2.96436480986881e-16,-1.0367964705523868e-10,5.3296809298347994e-18,3.5134059465953046e-10,1.8266097065994816e-16,-1.0870219197032175e-11,3.9380808089649695e-18,1.3794407674503927e-10,1.803171832688333e-16,-1.1450392129537976e-10,4.070665378280943e-18,-1.1633428030623764e-11,2.3432493741590536e-20,-3.199613024255656e-12,6.391244119619898e-21,2.4730140557838983e-10,3.113989089824807e-16,-1.2118372215517818e-10,5.759524830721063e-18,1.7035875934433158e-11,6.1414361846451375e-19,2.093752326001145e-11,6.866955750318303e-19,med2
74,8.00884379488965e-10,6.636228672267957e-16,-1.1998905150447416e-10,4.434562678702398e-18,7.64316085942553e-10,6.64646870762604e-16,-1.2824121202696507e-10,4.700128451797528e-18,6.881022658552939e-10,4.20133152994225e-16,-1.1624520911286296e-10,3.1388045229964624e-18,7.13486895093934e-10,4.136585043661032e-16,-8.180589742123519e-11,3.79908332315884e-18,-2.1809879964770425e-11,2.37592979293982e-20,-7.709958251162643e-12,5.103421503969611e-21,6.92144227990275e-10,7.270136887744369e-16,-1.5379388821249408e-10,4.9950023612674194e-18,7.607647777877766e-11,2.9030705690754445e-19,3.7653290376759126e-11,2.9895243232127763e-19,think1
75,-2.6039206695568587e-10,4.916122263081549e-16,-9.34692506000836e-11,6.226430028476834e-18,-3.56384937040559e-10,4.982645044458513e-16,-1.3591577127756875e-10,5.8744006745640136e-18,-1.0363273682545502e-10,3.1840446786543197e-16,-3.8052667519890436e-11,4.181937417799654e-18,-3.197387242722148e-10,3.4911354235044476e-16,-1.0351778268286604e-10,4.467802048739707e-18,8.982473432447886e-12,2.373159451015968e-20,5.625282298947551e-12,5.754494029274677e-21,-4.1244289886213807e-10,5.340259999312305e-16,-1.2860941602314584e-10,6.197701404056665e-18,-7.762831183375791e-11,5.461135933188377e-19,-5.0178700572602176e-11,3.7285653283735603e-19,think2
76,1.522768403488308e-13,4.785592760314516e-16,1.1399247472728531e-10,9.41215088606229e-18,-2.704650351544533e-10,4.93253221897803e-16,-6.715312307060176e-11,8.149641978882797e-18,-1.9029155775990622e-11,3.212617760428059e-16,8.97803260346782e-11,5.601107947721309e-18,-2.2801995749753487e-10,3.1914116160647597e-16,-9.205473369535451e-11,8.701184901010357e-18,-1.2578717648136486e-11,2.207862992292211e-20,-4.217487678371623e-12,4.068925042755444e-21,-2.9769921258742645e-10,4.539322960144494e-16,-1.4630151891489018e-10,9.293927009717156e-18,-3.684115413342572e-11,6.502752243326492e-19,9.689558998483647e-12,4.996745056766634e-19,med1breath
77,5.211119030076541e-10,3.8322350213905926e-16,9.466305097116208e-11,9.389608628407596e-18,5.642007557083341e-10,3.975378928357876e-16,1.0630837613527924e-10,9.070266171622124e-18,4.935144351592034e-10,2.396541570846603e-16,7.079427342626284e-11,6.5271814873368026e-18,6.77080070052871e-10,2.5825379633800144e-16,1.4499500332257287e-10,7.672590646080359e-18,2.2716397920711044e-12,2.0789002169589167e-20,2.6215507224851297e-12,4.826471017825816e-21,2.411300130741966e-10,3.50068811482758e-16,2.714131552046288e-11,1.1959820914253797e-17,2.7449323741779988e-11,8.708358471379529e-19,1.228414736041912e-11,1.4751478194859866e-18,med2
78,1.1358876041946028e-10,7.347810945842307e-16,-1.0315872643061363e-10,1.0722124661989658e-17,4.927922102524636e-11,7.713764992227599e-16,-2.383577055888003e-10,9.386769944558345e-18,1.4246934503702743e-10,5.007917953545795e-16,3.543368575635049e-11,8.866848908267305e-18,1.9867425815755776e-10,4.831063353169482e-16,-1.2328399448140648e-10,7.421385280167549e-18,1.878112381947271e-12,2.187273650546968e-20,-2.466044510825628e-12,4.2843006910149326e-21,-4.3579934636403696e-11,7.929998910674669e-16,-2.4138289943998936e-10,1.1035227270504968e-17,-9.749606794949338e-12,2.2598249332410595e-18,5.826192255109936e-13,2.8013661701127293e-18,think1
79,-7.112276369004055e-10,3.773851799321272e-16,1.3457816486950275e-11,9.00125617794473e-18,-5.63983869106539e-10,3.8962911801532437e-16,-2.6432577396765783e-11,9.249416862388909e-18,-4.721963988801831e-10,2.385015267458511e-16,2.2736120970563305e-11,5.637043363118977e-18,-6.178999024790881e-10,2.4783441731117847e-16,-6.066485215646479e-11,7.249124177824132e-18,1.0787084577518699e-11,2.3099459019865976e-20,4.819950413407315e-13,4.721788121848961e-21,-4.1288253089467005e-10,3.523240258950034e-16,-3.856757311475117e-11,1.0879141825334177e-17,-5.481664072659386e-12,3.8896226976812137e-19,1.3813945920915806e-11,9.759584749501846e-19,think2
80,6.688085760432554e-10,2.45166120746766e-16,-7.599607397850728e-11,1.5304960043211268e-17,6.435991475791561e-10,2.462865886874705e-16,-1.0080172086848844e-10,1.8352111639733693e-17,3.8957387658597285e-10,1.6208122304755108e-16,-6.849962864262929e-11,7.137963899512683e-18,2.640163827664871e-10,1.802767059648422e-16,-1.3530824725280547e-10,1.8711126565189964e-17,-1.6742914553738186e-13,1.8935062093507846e-20,-1.2338484661256336e-12,4.3548945581418116e-21,7.279963975334373e-10,2.4944757943962485e-16,-6.659650618606324e-11,1.8292680397003697e-17,2.3861998551605452e-11,5.885018677962367e-19,5.508526625196657e-13,8.11233788223613e-19,med1breath
81,-2.914351833050597e-11,9.714563424306644e-17,5.727090600769991e-11,8.57617625420982e-18,-7.639410011746171e-11,1.0536829165479336e-16,7.820711812371499e-11,9.19308038656181e-18,-4.959474685259703e-11,5.825783071102462e-17,-2.4904345202131483e-11,4.325083249302888e-18,-1.271601874754503e-10,8.292717484825466e-17,9.850885875111022e-11,9.639652386195765e-18,6.237188262455926e-13,2.2202383130930842e-20,3.934909253603244e-12,5.285716115444873e-21,-7.355329690046754e-12,9.492588375444146e-17,7.996590982170043e-11,8.709513696187698e-18,1.3465765480160084e-11,4.0695437933201893e-19,2.210256973199648e-11,1.0521569836600757e-18,med2
82,2.266346299410068e-10,2.4985068433264767e-16,-5.843474888990545e-11,1.4152498598231697e-17,1.8019267474492648e-10,2.6161832876109287e-16,-9.158813445183588e-11,1.8678590068790788e-17,1.843191859340459e-10,1.538986056040539e-16,-1.0840970536142185e-11,8.431788100122361e-18,1.2861369899699178e-10,1.9463883504255168e-16,-1.495428996002968e-10,1.830524654774592e-17,-1.511344130343497e-11,2.177877402049219e-20,-2.7373689239482668e-12,4.595148924260915e-21,1.9106102720261744e-10,2.614236702395758e-16,-1.0035598466693268e-10,1.7580128842955202e-17,-1.6970490139122508e-11,6.36168500819404e-19,7.064759207062472e-12,7.348430692486448e-19,think1
83,-2.545215832584345e-10,1.4722771496614342e-16,1.6473922857195685e-12,1.0402036661131085e-17,-2.0123227379341239e-10,1.4866936746057258e-16,5.748429684298392e-11,9.50923594735878e-18,-2.199188146539084e-11,8.77256289283573e-17,1.9450448372467683e-11,5.677597870517158e-18,2.239885874564132e-10,1.1166263842241823e-16,1.5760733088356068e-10,9.19838394563106e-18,-1.817023152537355e-12,2.3399043957804884e-20,3.964260882312984e-13,4.2737589366914325e-21,-3.5430439121539056e-10,1.404588311854845e-16,2.2883855493488524e-11,1.0576899557250897e-17,-3.935363747166502e-11,4.922768746282829e-19,-3.969023021897794e-11,7.889872024022858e-19,think2
84,-2.2424769283982063e-11,1.2496100766738098e-15,5.7322572207508565e-11,1.7525725126653554e-17,5.824653389545873e-11,1.4722479414624416e-15,2.857521936320044e-11,2.226310937653417e-17,-3.247486543106225e-11,5.688857321514941e-16,8.928618381739217e-11,9.040464805646158e-18,-1.6655371387315526e-10,8.158782285468006e-16,-4.8267858722210646e-11,1.6140901317167642e-17,1.2895089970131332e-11,1.8359289314199732e-20,8.274446470947603e-12,4.6345445626960335e-21,-4.6927877999735777e-11,1.4937472616022538e-15,2.4650759737916408e-11,1.86978158037145e-17,3.81729332414949e-11,5.014472043491456e-19,1.6494906226016447e-11,9.266709121285518e-19,med1breath
85,-9.023924351922251e-11,1.403238554985365e-15,-2.310474288282353e-10,2.0547984907532866e-17,-3.014320435488319e-10,1.5323443898380953e-15,-4.241695371302841e-10,2.3330535144005e-17,3.483477750807789e-12,7.033770886249565e-16,-1.7912714608758643e-10,1.1407307017588773e-17,-3.6358705770857675e-10,9.99358244369379e-16,-3.3036884623743396e-10,1.640504639848499e-17,-8.212888717085563e-12,2.2395342445213423e-20,-3.553559063314161e-12,4.522300210426018e-21,-2.9427977836172686e-10,1.5344651783087685e-15,-4.1687752643390415e-10,1.9499825539329968e-17,1.0170424253907336e-10,4.566645913353713e-19,8.709755358531236e-11,9.758245196395909e-19,med2
86,-1.1451861181576762e-09,1.2799211231540634e-15,-8.079409776168053e-11,1.4810850321553388e-17,-7.635878787968513e-10,1.4900656271553857e-15,4.0542906363196577e-11,1.86930091740634e-17,-5.716704026430694e-10,4.950552564413498e-16,-4.9703140953823545e-11,8.578943483348167e-18,-2.3812708609850777e-10,8.114961764602033e-16,1.064659092606371e-10,1.4867004410171008e-17,5.014310539462365e-12,2.3729257705181794e-20,2.1690665708195534e-12,3.8389818574629255e-21,-9.713243123541323e-10,1.5799478736865848e-15,-9.59812259582374e-11,1.7346142075977882e-17,-2.4719228911863195e-11,4.7197714885840375e-19,-2.795360905566869e-11,9.459929214535381e-19,think1
87,-9.470102971905464e-11,1.0631298152945794e-15,-1.6780791233723114e-10,2.3288937899197254e-17,-2.7338987519237397e-11,1.2593913534770006e-15,-1.3679687768530364e-10,2.7195164403769938e-17,-1.3980991662350895e-10,4.088151520640131e-16,-1.4475121632326466e-10,1.062938469392626e-17,8.425852863215926e-11,6.9692414079346355e-16,-6.055786322452654e-11,1.7814074628470438e-17,3.3984612781940525e-12,2.16221826867e-20,-8.44492458690981e-13,5.0404160156540695e-21,3.9397795332142255e-10,1.443823989387641e-15,6.11988710025412e-11,2.4344208780762868e-17,-1.3946598190908945e-12,6.465820026967971e-19,-3.9405881256784285e-11,1.0031593721160778e-18,think2
88,-1.0696639524215604e-10,3.5096042174909654e-17,-2.245013967753193e-11,4.182230436456373e-18,-4.186673164226615e-12,3.677409461292237e-17,-6.175990025770219e-12,3.9965574603041625e-18,-7.321641404606604e-11,1.6628808221029136e-17,-4.117717467542256e-12,1.911347057249481e-18,-4.2453379211380246e-11,2.3924504925762933e-17,-4.285227929404752e-11,3.1961810149150698e-18,-2.666800680123539e-12,2.3100161665568827e-20,-1.023614027067765e-12,5.0428661805702635e-21,-4.1196203922515824e-10,5.3299225022202455e-17,-1.0940168383821156e-10,7.779533831102809e-18,1.3893361558695292e-12,7.4142323046459e-19,4.377854210540806e-12,4.8567802257422075e-19,med1breath
89,1.6282213001547419e-10,4.1579630714849643e-17,5.185939236603203e-11,6.30525375324665e-18,1.7249933244149902e-10,4.7465247567221546e-17,4.594946282283445e-11,6.909451044990131e-18,1.1529081562609246e-10,2.2542737799301265e-17,3.149352833961877e-11,3.0563862039154465e-18,2.2209536985198915e-10,2.9011718969394927e-17,5.903284569454109e-11,4.536624889467839e-18,2.409768389735256e-12,2.109460741599908e-20,-5.287005613257246e-13,4.847940657756001e-21,7.769900615359064e-10,4.849758359965508e-17,2.3984000957002967e-10,7.865159735195841e-18,-1.88021633859386e-11,1.1349029070094993e-18,-1.1360210772886357e-12,1.283344383320564e-18,med2
90,-2.6116130370096708e-11,3.0156012178362214e-17,1.5235508346732766e-12,4.202868174585833e-18,-3.073398194217769e-11,3.5580674503345425e-17,-2.4851153798575308e-11,4.969065377695004e-18,1.076060824468274e-10,1.3494987088128076e-17,3.9160219756361435e-11,2.2125466684345706e-18,1.4643742440210364e-10,2.032965245766012e-17,-2.040361260885887e-11,3.171748636798664e-18,-1.00764151723143e-11,2.097089903349121e-20,-2.1431202343213545e-12,4.678951339961057e-21,1.5098710760040724e-10,3.9664376291241735e-17,-4.597202886091048e-11,6.2678348406621054e-18,-1.471187574113252e-11,6.893131328891834e-19,8.941883497329347e-12,7.064120485831549e-19,think1
91,1.8892379467219024e-10,3.3337811195953737e-17,8.005652747116948e-11,5.0777196909988884e-18,3.0091326849301916e-11,4.167788848361911e-17,3.5210999098436446e-11,5.436848474862868e-18,1.5434592134169255e-10,1.647048580052893e-17,6.269953020919295e-12,2.8888067581146375e-18,-1.3900594409358386e-11,2.826806940794575e-17,-6.389151469513902e-11,4.2668991349643654e-18,-6.359696728562991e-14,2.277385979774193e-20,-2.018219478686543e-12,5.658153346522454e-21,4.63277048490373e-10,5.150211619673352e-17,1.7675553711036367e-10,7.966108023539631e-18,9.224714376111201e-11,8.459380072190854e-19,9.267450706282172e-11,1.3193638607944137e-18,think2
